Var1
10.563838322
9.21807863
8.896869371
8.990383336
8.940897339
9.11011465
9.111797614
9.166190857
9.005058591
8.651588217
8.920314788
8.891481326
9.256179653
9.625973251
9.373592838
9.775949943
15.831895773
12.379247287
11.753671004
11.625461249
12.087805454
12.434480529
12.505243682
11.990682352
11.762280678
11.801156888
11.637735946
12.386117813
9.276915701
9.120110585
9.188732302
9.167659295
9.030749248
8.66691484
8.869602482
9.113428735
9.04178333
9.291323888
8.793066334
8.746507915
9.260459415
9.516319525
9.475863793
9.208809555
9.537022713
9.348169587
9.131027974
9.395214183
9.751303897
9.471396148
9.628696178
9.730048686
9.657450151
9.633493982
9.39054997
9.200214074
9.400588067
9.138893573
9.500998066
9.622814024
9.551159995
9.827248784
9.797237589
10.06614918
9.399421894
9.284766256
9.09627431
9.353195964
9.068915296
9.004745566
8.764167159
8.81581869
9.227042993
9.059850392
9.21455007
9.313261088
8.990895201
9.421384337
9.046838994
9.183249387
8.840728954
11.08068491
14.64044895
14.647657237
14.532377948
15.065837259
13.541216021
13.517996906
13.56889215
14.255540106
13.47337887
13.469645136
13.5157647
11.45461781
10.98256138
9.006360274
9.458323125
9.288430254
9.570976444
9.244474251
9.539911229
9.797247372
9.333217294
9.743470063
9.901707235
8.610899388
9.638858799
10.346269009
8.700207621
10.437152812
12.023601819
10.520097593
9.333673754
9.706514605
10.725161949
12.427404946
10.764903484
11.768915139
12.472701402
11.37866324
11.035834895
11.878155211
11.585082481
11.135944784
11.007959669
11.267798646
11.642259912
10.999453823
10.916598951
11.083892465
10.905275053
10.574570839
10.758369999
11.021576302
11.287563188
11.394018914
11.797688867
10.513629243
11.219022975
10.827205769
11.182990305
10.7908454
10.548407364
10.721528752
10.451300462
10.562814408
10.382334817
10.536858913
10.604781482
10.686601266
11.490957468
11.175614409
11.21353657
11.024787898
11.455454923
11.232701551
11.382431881
11.145394436
11.304643255
11.165641691
11.302162917
12.882493655
10.740315921
11.050836821
10.950139267
11.07183351
10.832761129
10.874331846
10.764075407
14.041336548
11.515814716
11.127169094
10.976828229
11.165474849
11.506760163
10.618293276
10.399035743
10.1122642
10.139435653
10.145150601
10.707412895
10.626819548
10.20018199
10.717072179
10.088264632
10.189732315
10.435952003
10.406704086
10.384251038
10.257555178
10.020882292
10.323711077
10.498050752
10.368196589
10.546400254
10.489920625
10.486520506
11.163945722
11.067103361
11.330441139
